id,cust_id,store_id,products,transaction_date
364,901,29,['FIT-00000594'],1997-08-25
365,413,18,"['AUT-00000181', 'FIT-00001914', 'AUT-00000766', 'LAP-00000318']",1993-01-30
366,321,24,"['FIT-00000408', 'FIT-00000901', 'FIT-00000818']",1993-07-12
367,557,24,['CEL-00000245'],2000-05-25
368,107,2,"['AUT-00000508', 'FIT-00001403']",1994-07-31
369,494,19,"['FIT-00000244', 'FIT-00000705']",2000-03-06
370,721,25,"['FIT-00002007', 'CEL-00000589', 'AUT-00000273', 'LAP-00000409']",1991-09-06
371,485,20,['CEL-00000070'],1999-03-14
372,363,7,"['AUT-00001088', 'FIT-00000974', 'FIT-00001251']",1991-10-28
373,723,13,"['FIT-00001000', 'FIT-00001738', 'CEL-00000665']",1996-10-08
374,762,1,['FIT-00000064'],1997-01-15
375,702,18,"['FIT-00000351', 'LAP-00000142', 'FIT-00000207']",1997-09-08
376,277,2,"['LAP-00000000', 'LAP-00000071', 'FIT-00001107', 'FIT-00002408']",1991-05-29
377,844,26,['AUT-00000536'],1990-01-25
378,639,29,['FIT-00000604'],1993-12-17
379,538,18,"['AUT-00000581', 'CEL-00000192', 'FIT-00001948', 'AUT-00000797']",1990-06-04
380,844,8,"['FIT-00000653', 'FIT-00000420']",1991-05-31
381,302,15,"['CEL-00000586', 'AUT-00001030', 'FIT-00001124', 'FIT-00000535']",1990-02-16
382,416,1,"['AUT-00000636', 'FIT-00000493', 'FIT-00000634', 'FIT-00002026']",1990-01-06
383,918,0,"['FIT-00000835', 'FIT-00000506', 'LAP-00000660']",1999-02-15
384,18,3,"['FIT-00001778', 'AUT-00000190', 'FIT-00002127']",1994-09-04
385,61,16,['LAP-00000288'],1994-03-12
386,150,16,"['AUT-00000392', 'FIT-00001418', 'LAP-00000064']",1990-05-17
387,803,20,"['FIT-00001184', 'FIT-00002393', 'FIT-00002142', 'AUT-00000823']",1992-12-12
388,146,8,['AUT-00001259'],1995-03-25
389,738,15,"['FIT-00000637', 'FIT-00000599', 'CEL-00000718']",1999-08-14
390,583,8,['FIT-00000587'],1999-01-12
391,588,2,"['AUT-00000738', 'FIT-00000674', 'FIT-00000587']",1998-01-10
392,2,20,"['LAP-00000676', 'AUT-00000350']",1999-02-26
393,287,21,"['LAP-00000801', 'LAP-00000384', 'AUT-00000216']",1998-01-28
394,680,20,['CEL-00000637'],1990-03-18
395,969,33,"['AUT-00001001', 'CEL-00000446', 'CEL-00000683']",1995-03-08
396,102,23,"['FIT-00002497', 'AUT-00000205', 'FIT-00001645', 'FIT-00000469']",1999-10-01
397,994,32,"['AUT-00000109', 'AUT-00000193', 'CEL-00000628']",1994-07-29
398,301,22,"['FIT-00000088', 'LAP-00000575', 'AUT-00000478']",1999-08-19
399,16,9,"['FIT-00001828', 'LAP-00000525', 'FIT-00001667']",1992-10-30
400,431,3,"['FIT-00002393', 'FIT-00001922', 'AUT-00000367', 'FIT-00002255']",1993-08-26
401,358,28,"['AUT-00000860', 'AUT-00000156', 'AUT-00000533', 'FIT-00000002']",1997-03-03
402,191,12,"['CEL-00000191', 'CEL-00000628', 'FIT-00000531', 'FIT-00002050']",1997-11-14
403,924,27,['FIT-00000274'],1999-07-31
404,931,32,"['FIT-00000947', 'CEL-00000289']",1994-12-15
405,243,25,"['FIT-00002349', 'LAP-00000572']",1999-10-12
406,81,17,"['LAP-00000447', 'FIT-00001486']",1994-01-16
407,38,14,"['AUT-00001084', 'FIT-00001651', 'FIT-00002363', 'AUT-00000424']",1999-03-23
408,47,31,"['AUT-00000903', 'AUT-00000592']",1998-06-16
409,480,16,['CEL-00000462'],1999-09-03
410,847,6,['FIT-00001344'],1996-11-17
411,513,27,"['FIT-00000054', 'FIT-00001162', 'AUT-00000930']",1992-01-17
412,119,25,"['AUT-00000700', 'LAP-00000652', 'FIT-00002110', 'FIT-00002267']",1991-12-28
413,234,4,['CEL-00000492'],1997-09-06
414,124,17,"['CEL-00000122', 'FIT-00001301']",1992-01-06
415,183,11,['FIT-00000024'],1994-12-11
416,547,31,['FIT-00001687'],1996-01-06
417,912,29,"['FIT-00002238', 'FIT-00000807']",1996-03-11
418,834,16,['AUT-00000935'],1999-05-31
419,461,13,"['CEL-00000673', 'AUT-00000225', 'CEL-00000366']",1992-06-16
420,511,18,"['FIT-00001476', 'LAP-00000545']",1992-04-28
421,195,29,"['FIT-00002495', 'AUT-00000611', 'LAP-00000181', 'LAP-00000689']",1995-11-25
422,333,12,['AUT-00000186'],1996-12-06
423,186,19,['FIT-00001966'],1991-12-10
424,924,4,['FIT-00000158'],1997-11-02
425,53,0,"['AUT-00000819', 'FIT-00000601']",2000-03-13
426,588,28,"['FIT-00001244', 'LAP-00000694', 'FIT-00000312', 'FIT-00001440']",1995-10-20
427,7,15,['LAP-00000200'],1999-11-22
428,764,19,"['AUT-00000164', 'AUT-00001086', 'LAP-00000375', 'LAP-00000369']",2000-10-10
429,486,25,['FIT-00000197'],1997-10-08
430,669,6,"['FIT-00002433', 'CEL-00000088']",1996-07-12
431,179,5,"['CEL-00000392', 'FIT-00002264', 'AUT-00000153']",1994-12-24
432,849,3,"['FIT-00000709', 'CEL-00000115', 'FIT-00001103']",1998-04-04
433,748,10,"['FIT-00002164', 'FIT-00001533']",1995-06-01
434,219,16,['AUT-00001349'],1990-05-24
435,938,32,"['AUT-00000986', 'FIT-00001777', 'AUT-00000590', 'AUT-00001087']",1992-08-02
436,554,4,"['CEL-00000162', 'CEL-00000231', 'CEL-00000181']",1999-05-21
437,237,27,"['AUT-00000822', 'AUT-00001430']",1994-11-27
438,145,24,['AUT-00000260'],1996-11-10
439,387,18,['FIT-00001314'],1996-09-02
440,120,28,"['FIT-00002160', 'CEL-00000455', 'FIT-00000772', 'CEL-00000690']",1997-08-31
441,878,28,"['FIT-00002499', 'CEL-00000449', 'FIT-00001528']",1993-10-15
442,451,25,"['FIT-00000707', 'FIT-00000949']",1990-09-01
443,2,10,"['AUT-00000662', 'AUT-00001423', 'LAP-00000733', 'AUT-00000872']",1994-04-15
444,538,24,"['CEL-00000581', 'FIT-00001895']",1990-11-26
445,535,26,['AUT-00000100'],1991-08-03
446,126,18,['AUT-00001113'],1995-01-05
447,211,25,"['FIT-00001983', 'FIT-00001900', 'AUT-00000761', 'AUT-00000538']",1996-01-20
448,857,25,['FIT-00002464'],1990-01-26
449,575,18,"['CEL-00000547', 'AUT-00001055']",1992-05-26
450,351,20,"['FIT-00001711', 'LAP-00000513', 'FIT-00000504']",1996-03-12
451,689,26,"['LAP-00000400', 'AUT-00000422', 'FIT-00002266', 'AUT-00001239']",1993-08-07
452,543,15,['FIT-00001389'],1997-08-25
453,173,20,['LAP-00000000'],1999-06-23
454,861,30,['CEL-00000164'],1991-08-26
455,862,14,['FIT-00001827'],1994-06-27
456,784,18,"['CEL-00000309', 'CEL-00000719', 'AUT-00001038', 'FIT-00000812']",1996-11-06
457,141,5,"['LAP-00000443', 'FIT-00001362']",1990-05-15
458,585,29,['FIT-00000738'],1995-06-27
459,301,27,"['FIT-00000209', 'AUT-00001422', 'AUT-00000704', 'AUT-00000060']",2000-02-14
460,529,5,"['FIT-00001005', 'FIT-00002054', 'AUT-00000371']",2000-07-03
461,489,30,"['LAP-00000172', 'FIT-00002136', 'FIT-00002372']",1998-12-31
462,174,30,"['FIT-00000693', 'LAP-00000434', 'FIT-00001525']",1995-03-30
463,887,5,"['FIT-00002283', 'AUT-00000119']",1995-12-19
464,506,5,['FIT-00002016'],2000-02-04
465,740,23,"['AUT-00000672', 'FIT-00000954']",1999-10-11
466,887,23,"['CEL-00000585', 'AUT-00001168', 'FIT-00000095', 'FIT-00001056']",1998-08-18
467,591,32,['FIT-00001385'],1999-10-20
468,233,11,['AUT-00000245'],1991-10-25
469,808,9,"['AUT-00000551', 'FIT-00000146', 'FIT-00001996']",1995-04-27
470,563,25,"['AUT-00000292', 'FIT-00002045', 'FIT-00001454']",1996-01-20
471,51,28,['FIT-00002454'],2000-11-08
472,531,15,['AUT-00000460'],1998-06-06
473,211,9,"['FIT-00001879', 'FIT-00001649']",2000-01-19
474,562,18,"['FIT-00001687', 'FIT-00001956']",1996-10-29
475,319,22,['FIT-00001815'],1997-09-29
476,303,11,"['CEL-00000597', 'FIT-00002176']",1992-06-17
477,499,7,"['FIT-00000685', 'AUT-00000512']",1992-02-24
478,35,31,"['AUT-00000228', 'AUT-00000342', 'FIT-00000109', 'AUT-00000226']",1997-11-01
479,449,6,"['LAP-00000521', 'FIT-00001634', 'FIT-00000642']",1994-02-11
480,767,31,"['LAP-00000333', 'FIT-00001057', 'LAP-00000072']",1994-05-28
481,647,33,"['AUT-00000693', 'FIT-00001743', 'CEL-00000702', 'FIT-00000000']",2000-10-20
482,422,33,"['CEL-00000457', 'FIT-00000188', 'CEL-00000023']",1992-03-05
483,141,10,['AUT-00000241'],1998-03-06
484,222,18,"['FIT-00000082', 'CEL-00000739']",1996-08-21
485,666,33,"['AUT-00000865', 'FIT-00001272', 'LAP-00000690']",1998-11-07
486,819,5,"['CEL-00000433', 'FIT-00000821', 'LAP-00000124']",2000-06-22
487,941,12,"['FIT-00002066', 'CEL-00000266']",2000-11-15
488,830,30,"['LAP-00000411', 'AUT-00000949']",1993-08-18
489,547,5,"['AUT-00000952', 'AUT-00000442', 'FIT-00001056']",1993-02-11
490,224,24,"['LAP-00000013', 'FIT-00001989']",1995-01-14
491,964,9,"['FIT-00000639', 'FIT-00000435']",1990-07-30
492,9,19,"['FIT-00002467', 'AUT-00001178', 'AUT-00000818', 'AUT-00001196']",1997-12-13
493,818,7,['FIT-00001434'],1990-10-21
494,284,3,"['AUT-00000938', 'FIT-00001490', 'LAP-00000190']",1997-01-26
495,697,0,"['FIT-00000931', 'AUT-00001216', 'LAP-00000428']",1998-10-05
496,600,8,['FIT-00000483'],1996-08-18
497,397,11,"['FIT-00001607', 'LAP-00000301', 'CEL-00000717']",1996-04-25
498,355,19,"['CEL-00000556', 'AUT-00000522', 'FIT-00002192', 'AUT-00001391']",1992-12-28
499,972,20,"['AUT-00000353', 'AUT-00000988', 'LAP-00000289', 'FIT-00002237']",1996-05-10
500,661,18,"['FIT-00001922', 'CEL-00000205']",1996-09-02
501,244,32,"['LAP-00000462', 'AUT-00001150', 'FIT-00001155', 'AUT-00000349']",1997-10-22
502,544,1,"['AUT-00000210', 'FIT-00001933']",1997-12-24
503,858,24,"['FIT-00001482', 'FIT-00000135', 'FIT-00000241']",1992-12-13
504,322,24,"['FIT-00002350', 'FIT-00001361', 'AUT-00000017']",1995-12-07
505,996,6,"['FIT-00001598', 'FIT-00001324']",1991-10-17
506,289,23,"['CEL-00000200', 'AUT-00000604', 'CEL-00000154']",1998-12-13
507,262,21,"['FIT-00002148', 'CEL-00000057', 'FIT-00001095']",1992-10-09
508,499,1,"['CEL-00000161', 'CEL-00000013', 'FIT-00000867', 'AUT-00000590']",1995-11-30
509,659,6,['LAP-00000101'],1997-04-05
510,288,26,"['AUT-00000705', 'LAP-00000045', 'FIT-00000464', 'AUT-00000964']",1993-07-23
511,647,1,"['FIT-00000093', 'CEL-00000614']",1995-03-12
512,549,25,"['FIT-00002414', 'FIT-00000582', 'LAP-00000611']",1994-07-14
513,91,34,"['FIT-00002422', 'FIT-00002433']",1992-05-05
514,481,7,"['FIT-00000446', 'AUT-00001412']",1999-02-01
515,43,3,['AUT-00000923'],1994-09-16
516,295,33,"['AUT-00001369', 'FIT-00000044', 'AUT-00001273', 'LAP-00000171']",1991-05-14
517,184,2,['AUT-00000552'],1998-12-14
518,115,15,"['FIT-00000856', 'FIT-00001106']",1991-05-02
519,607,8,['FIT-00001067'],1990-11-18
520,231,10,"['AUT-00000386', 'CEL-00000601', 'AUT-00000990']",2000-01-20
521,323,33,"['FIT-00000306', 'FIT-00002303']",1995-09-04
522,315,31,"['FIT-00000725', 'CEL-00000070', 'LAP-00000409', 'FIT-00000157']",1998-06-11
523,162,12,"['AUT-00000637', 'AUT-00000187']",1994-04-05
524,973,26,"['CEL-00000730', 'FIT-00000377', 'CEL-00000349']",1996-09-14
525,722,9,"['FIT-00002500', 'FIT-00000720', 'FIT-00001134', 'CEL-00000631']",1991-11-14
526,815,8,"['FIT-00002334', 'AUT-00000572', 'FIT-00001733']",1996-03-27
527,287,26,['FIT-00001069'],1992-03-15
528,11,12,['FIT-00000984'],1998-04-16
529,172,26,"['AUT-00000538', 'FIT-00001919', 'AUT-00001344']",1995-10-31
530,976,2,"['FIT-00000170', 'FIT-00001113', 'FIT-00000974', 'AUT-00000209']",1994-01-06
531,953,7,"['LAP-00000103', 'FIT-00002477']",1996-12-19
532,837,3,"['FIT-00000959', 'LAP-00000081']",1998-09-17
533,11,5,"['FIT-00001767', 'CEL-00000392', 'FIT-00001140', 'LAP-00000195']",1991-10-09
534,757,12,"['AUT-00000226', 'LAP-00000608']",1998-08-15
535,509,12,"['FIT-00001079', 'AUT-00000551', 'AUT-00000228']",1996-02-23
536,477,0,"['FIT-00001846', 'FIT-00000917']",1999-07-23
537,934,4,"['AUT-00001270', 'FIT-00002468', 'FIT-00002051']",1992-05-06
538,441,9,"['LAP-00000423', 'AUT-00001087', 'FIT-00000177']",1993-03-09
539,91,7,"['CEL-00000484', 'FIT-00002005']",1994-08-01
540,113,23,"['FIT-00000569', 'AUT-00001430']",2000-06-30
541,380,16,"['AUT-00001320', 'AUT-00001007']",1994-08-04
542,657,27,"['FIT-00001882', 'FIT-00000095']",1999-01-19
543,322,13,['CEL-00000272'],1999-01-20
544,654,26,"['FIT-00001101', 'FIT-00000159', 'LAP-00000589', 'FIT-00001292']",1996-10-09
545,645,34,['AUT-00001231'],1990-03-19
546,280,5,['AUT-00000247'],1992-11-15
547,570,29,['CEL-00000423'],2000-08-27
548,656,28,"['AUT-00000394', 'CEL-00000057']",1994-01-14
549,869,26,"['FIT-00000225', 'LAP-00000737', 'FIT-00001349']",1994-06-25
550,288,24,"['CEL-00000282', 'AUT-00000643', 'AUT-00000939', 'AUT-00001333']",1996-06-28
551,820,12,"['FIT-00002345', 'LAP-00000761', 'FIT-00001233', 'AUT-00000489']",1995-05-30
552,346,2,"['FIT-00001728', 'FIT-00000034']",1999-05-20
553,644,12,['LAP-00000467'],1993-01-22
554,351,15,['CEL-00000489'],1995-07-31
555,510,18,"['LAP-00000383', 'CEL-00000226', 'CEL-00000103']",1990-06-12
556,314,17,"['AUT-00000289', 'LAP-00000348', 'FIT-00001846']",1991-07-04
557,755,10,"['AUT-00000183', 'FIT-00001241', 'CEL-00000068']",1997-07-14
558,740,14,"['LAP-00000607', 'CEL-00000178']",1992-04-06
559,299,15,"['FIT-00001501', 'FIT-00001774', 'FIT-00002330', 'FIT-00001542']",2000-09-23
560,680,18,"['FIT-00001897', 'CEL-00000686', 'FIT-00000412']",1995-06-16
561,54,8,"['FIT-00001865', 'FIT-00000080']",1999-10-25
562,361,19,"['FIT-00000393', 'CEL-00000636', 'FIT-00000834', 'FIT-00000624']",1999-04-20
563,397,16,"['AUT-00000827', 'FIT-00002073', 'FIT-00000838', 'AUT-00001243']",1998-10-09
564,327,27,"['CEL-00000587', 'CEL-00000079']",1999-07-17
565,555,13,"['AUT-00001159', 'FIT-00001109', 'CEL-00000082', 'AUT-00000224']",1998-11-09
566,908,29,"['AUT-00001018', 'FIT-00001713', 'FIT-00002104', 'CEL-00000020']",1990-04-16
567,281,29,"['FIT-00001440', 'FIT-00000795', 'LAP-00000015', 'FIT-00001699']",1997-03-03
568,9,31,"['CEL-00000537', 'AUT-00001223', 'FIT-00000651']",1999-09-30
569,958,30,"['CEL-00000664', 'AUT-00001064', 'LAP-00000560']",1995-04-28
570,409,5,"['FIT-00000567', 'FIT-00000119', 'FIT-00001906', 'FIT-00000887']",1996-06-06
571,993,7,"['LAP-00000165', 'AUT-00001379', 'AUT-00000618']",1993-08-13
572,10,29,"['FIT-00002231', 'FIT-00000391']",1991-08-13
573,506,5,"['AUT-00001418', 'LAP-00000262']",1999-10-30
574,747,0,['FIT-00002485'],1995-11-11
575,813,27,"['FIT-00000106', 'FIT-00000592', 'AUT-00000316']",1995-12-18
576,208,32,"['FIT-00002451', 'CEL-00000382']",2000-03-24
577,847,26,['CEL-00000738'],1992-01-13
578,554,14,"['FIT-00001903', 'LAP-00000208', 'FIT-00001478', 'FIT-00000805']",2000-01-27
579,946,31,"['CEL-00000451', 'CEL-00000078', 'FIT-00000534', 'CEL-00000371']",1999-04-23
580,917,17,['FIT-00002282'],1994-09-16
581,989,19,"['LAP-00000041', 'CEL-00000030', 'AUT-00000455', 'FIT-00000035']",2000-01-09
582,13,0,['LAP-00000768'],1999-09-26
583,174,9,"['AUT-00001163', 'LAP-00000724', 'AUT-00000763', 'CEL-00000175']",1990-02-01
584,741,7,"['FIT-00000732', 'FIT-00001426', 'FIT-00002258']",1997-09-22
585,452,20,"['FIT-00001080', 'LAP-00000340', 'FIT-00001542', 'FIT-00000543']",2000-04-16
586,47,27,"['FIT-00000313', 'LAP-00000298']",1995-04-29
587,819,30,['AUT-00000480'],1998-10-23
588,554,25,"['LAP-00000651', 'FIT-00002194', 'FIT-00002302']",1997-12-27
589,471,17,"['FIT-00001962', 'AUT-00001334', 'AUT-00001139']",1996-07-09
590,796,15,"['FIT-00000352', 'AUT-00001135', 'AUT-00000833']",1999-03-26
591,296,25,"['FIT-00000326', 'FIT-00000406', 'FIT-00001975']",1994-09-12
592,813,31,['AUT-00000094'],1992-02-06
593,649,15,['AUT-00001234'],1996-03-25
594,916,12,"['AUT-00000230', 'AUT-00001270', 'LAP-00000009']",1990-12-19
595,633,30,['AUT-00001050'],1995-05-27
596,952,33,['AUT-00001214'],1994-04-28
597,829,21,"['CEL-00000361', 'FIT-00002508']",1994-08-17
598,127,3,['FIT-00002306'],1999-08-11
599,553,21,"['LAP-00000223', 'CEL-00000226', 'FIT-00002270', 'AUT-00001057']",1994-06-15
600,408,16,['FIT-00002500'],2000-11-01
601,498,10,"['FIT-00002441', 'AUT-00000200']",1994-11-28
602,291,34,"['LAP-00000447', 'AUT-00001209', 'CEL-00000114', 'LAP-00000771']",1992-11-15
603,514,17,['AUT-00000601'],1997-02-27
604,932,28,"['AUT-00001382', 'LAP-00000779', 'AUT-00001398']",1997-08-21
605,303,6,"['CEL-00000470', 'CEL-00000432', 'FIT-00001800']",1997-08-12
606,667,13,"['AUT-00000535', 'CEL-00000561', 'FIT-00000843', 'FIT-00000097']",1996-05-28
607,527,10,['FIT-00000234'],1999-01-20
608,315,22,"['CEL-00000089', 'FIT-00001966']",1997-02-06
609,245,31,"['FIT-00000796', 'FIT-00000830', 'FIT-00000474', 'CEL-00000049']",1993-12-22
610,87,15,"['FIT-00002172', 'FIT-00001500']",1997-06-29
611,802,10,"['LAP-00000096', 'CEL-00000214', 'FIT-00002054', 'LAP-00000567']",1995-06-03
612,212,33,"['AUT-00001069', 'FIT-00000446', 'AUT-00000109']",1990-06-28
613,638,7,['FIT-00000133'],1995-02-28
614,652,9,"['LAP-00000137', 'FIT-00001317']",1992-03-23
615,646,18,"['FIT-00001998', 'CEL-00000117', 'AUT-00001202', 'FIT-00001201']",1992-08-21
616,987,9,"['AUT-00001090', 'AUT-00001231', 'FIT-00000573']",1990-05-17
617,2,18,['FIT-00000794'],1998-11-27
618,714,33,"['CEL-00000405', 'FIT-00000878']",1997-11-08
619,236,19,"['LAP-00000555', 'AUT-00001024']",1999-11-01
620,68,12,['FIT-00000486'],1998-10-19
621,374,8,"['FIT-00001894', 'FIT-00001039', 'LAP-00000641']",1994-07-14
622,867,29,"['CEL-00000594', 'CEL-00000424']",1992-06-08
623,939,3,"['FIT-00002155', 'FIT-00001419', 'AUT-00000816', 'CEL-00000525']",1991-01-11
624,404,4,"['AUT-00001415', 'AUT-00001329', 'FIT-00000434', 'AUT-00000727']",1992-01-08
625,588,6,"['FIT-00001422', 'AUT-00000272']",1990-07-30
626,278,25,"['FIT-00002243', 'LAP-00000457', 'FIT-00002058']",1990-07-10
627,389,24,"['FIT-00002156', 'LAP-00000368']",1990-10-31
628,481,7,"['LAP-00000392', 'FIT-00000111']",1990-05-30
629,893,6,['FIT-00001233'],1997-02-19
630,969,32,"['AUT-00001166', 'AUT-00001226', 'AUT-00000955', 'FIT-00001407']",1999-08-07
631,119,16,"['LAP-00000600', 'FIT-00002040']",1996-07-30
632,123,21,"['AUT-00000076', 'FIT-00000024', 'FIT-00002105', 'FIT-00001131']",1997-07-20
633,661,32,"['FIT-00001476', 'CEL-00000513']",1995-06-07
634,699,8,"['AUT-00000173', 'AUT-00000664', 'FIT-00000869']",1991-02-27
635,788,7,['AUT-00000992'],2000-01-30
636,149,22,['FIT-00002195'],1990-11-07
637,649,22,"['FIT-00001786', 'AUT-00000516']",1995-01-09
638,141,20,"['AUT-00000463', 'FIT-00000197', 'FIT-00001515', 'FIT-00000264']",2000-10-12
639,254,28,['FIT-00000774'],1996-10-02
640,602,12,"['FIT-00002313', 'LAP-00000273', 'LAP-00000760']",1996-04-17
641,396,3,"['LAP-00000480', 'FIT-00000621', 'FIT-00001412', 'LAP-00000259']",1999-03-16
642,761,14,"['FIT-00001821', 'FIT-00001171', 'FIT-00002420']",1997-10-28
643,884,7,"['FIT-00001449', 'FIT-00001744', 'LAP-00000397', 'AUT-00001081']",1994-02-28
644,325,24,"['FIT-00002285', 'FIT-00001727', 'CEL-00000137']",1991-10-14
645,351,7,"['FIT-00001668', 'LAP-00000267', 'LAP-00000736', 'AUT-00001258']",1999-10-20
646,424,9,"['FIT-00001664', 'FIT-00001042', 'LAP-00000581']",1992-01-05
647,937,32,"['FIT-00000932', 'CEL-00000113']",1995-01-17
648,830,7,"['CEL-00000674', 'FIT-00002349', 'AUT-00001392']",1995-05-16
649,971,21,"['FIT-00000672', 'CEL-00000279']",1995-03-03
650,265,26,['FIT-00000908'],1990-07-03
651,304,23,['FIT-00001010'],1997-10-27
652,574,28,"['FIT-00000207', 'LAP-00000533', 'LAP-00000504']",1997-03-02
653,224,32,"['LAP-00000067', 'AUT-00001145']",1990-06-05
654,162,3,"['LAP-00000189', 'FIT-00000984']",1995-09-17
655,740,20,"['FIT-00001959', 'AUT-00000786']",1990-05-13
656,516,20,"['CEL-00000071', 'LAP-00000261']",1995-12-04
657,88,0,"['LAP-00000017', 'FIT-00002061']",1993-04-04
658,576,23,"['FIT-00002439', 'AUT-00000200', 'FIT-00000223']",1998-10-16
659,882,15,"['AUT-00001149', 'FIT-00002295']",1991-04-19
660,132,26,"['CEL-00000432', 'LAP-00000752']",1997-11-22
661,548,30,['FIT-00000388'],1991-03-19
662,982,21,['CEL-00000443'],1997-02-03
663,922,2,['AUT-00001131'],1997-10-30
664,325,30,['CEL-00000682'],2000-05-06
665,251,34,"['AUT-00000791', 'FIT-00002065']",1998-12-24
666,933,14,['FIT-00001153'],1994-05-10
667,838,3,"['FIT-00000551', 'LAP-00000713']",1998-07-31
668,520,10,"['FIT-00000968', 'AUT-00000731', 'FIT-00000754']",1991-01-26
669,848,34,"['AUT-00001127', 'FIT-00001522']",1995-09-07
670,256,3,['FIT-00001844'],1997-11-25
671,534,16,"['AUT-00000637', 'FIT-00002396']",2000-07-06
672,526,26,"['CEL-00000389', 'AUT-00001246', 'AUT-00000614', 'LAP-00000018']",1999-02-12
673,936,24,"['AUT-00001021', 'LAP-00000496']",2000-10-20
674,697,30,"['FIT-00000202', 'LAP-00000736']",1990-03-17
675,818,7,"['CEL-00000499', 'FIT-00000252', 'FIT-00001447']",1992-09-02
676,850,5,"['FIT-00000078', 'LAP-00000581']",1991-05-28
677,845,22,"['FIT-00000584', 'AUT-00000419', 'AUT-00001217']",1994-07-25
678,380,21,"['FIT-00000298', 'CEL-00000747']",1994-05-19
679,87,10,['CEL-00000470'],1997-10-03
680,441,22,"['AUT-00000405', 'AUT-00001194', 'FIT-00001037']",1998-10-15
681,159,9,"['FIT-00000368', 'LAP-00000211']",1994-04-14
682,23,6,"['FIT-00002027', 'FIT-00001490']",1998-07-15
683,41,26,"['FIT-00000025', 'CEL-00000663', 'LAP-00000298']",1996-09-03
684,24,3,['FIT-00000005'],1993-03-13
685,126,9,"['FIT-00002365', 'LAP-00000229', 'AUT-00000517', 'CEL-00000319']",1999-06-04
686,414,34,['FIT-00001271'],1997-12-01
687,639,3,['FIT-00001169'],2000-03-25
688,188,34,"['CEL-00000392', 'FIT-00000739']",1993-12-09
689,266,30,"['AUT-00001374', 'CEL-00000069']",1996-10-17
690,922,33,['FIT-00000589'],2000-09-14
691,589,14,['FIT-00000478'],1995-09-29
692,789,28,"['FIT-00000821', 'CEL-00000072', 'FIT-00000387', 'AUT-00000702']",1996-08-15
693,621,6,"['AUT-00000725', 'CEL-00000352', 'CEL-00000373', 'FIT-00002207']",1990-08-01
694,577,34,"['AUT-00000992', 'CEL-00000453', 'AUT-00001075']",1996-04-27
695,285,7,['AUT-00000180'],1990-02-06
696,709,29,"['FIT-00001380', 'AUT-00000291', 'AUT-00000110', 'FIT-00000449']",2000-07-19
697,788,16,"['FIT-00002255', 'LAP-00000641']",1998-06-04
698,862,1,['AUT-00001256'],1993-06-29
699,644,19,['AUT-00001198'],1996-11-18
700,940,26,"['LAP-00000457', 'AUT-00001082', 'FIT-00002194', 'LAP-00000238']",1997-07-27
701,695,24,"['AUT-00000128', 'FIT-00001024']",1995-01-08
702,949,8,"['AUT-00001113', 'LAP-00000799']",1997-12-25
703,978,20,"['AUT-00001220', 'CEL-00000720', 'CEL-00000263']",1998-12-17
704,518,27,"['LAP-00000070', 'FIT-00000222', 'AUT-00000819', 'FIT-00001822']",1999-12-10
705,231,25,"['FIT-00001675', 'FIT-00000289', 'FIT-00001783', 'FIT-00001935']",1994-03-30
706,803,26,['FIT-00001997'],1999-09-03
707,283,25,"['FIT-00002083', 'FIT-00000946']",1992-10-13
708,592,12,"['FIT-00000778', 'FIT-00000122']",1994-03-26
709,549,18,"['LAP-00000174', 'FIT-00001528', 'FIT-00001168']",1998-07-22
710,585,21,"['AUT-00000510', 'LAP-00000347', 'FIT-00001910', 'AUT-00000641']",1999-04-06
711,829,29,"['AUT-00001233', 'FIT-00000603', 'FIT-00001453']",1998-10-18
712,321,4,"['CEL-00000155', 'FIT-00002417']",1990-05-01
713,569,19,"['FIT-00000699', 'FIT-00000971']",1996-12-23
714,476,27,"['FIT-00000429', 'AUT-00000434', 'AUT-00000357', 'AUT-00001312']",1998-06-17
